[44216:8744629:0917/122946.030975:INFO:components/enterprise/browser/controller/chrome_browser_cloud_management_controller.cc:206] No machine level policy manager exists.
[44216:8744629:0917/122947.291753:INFO:CONSOLE:0] "[DOM] Input elements should have autocomplete attributes (suggested: "current-password"): (More info: https://goo.gl/9p2vKq) %o", source: https://nid.naver.com/nidlogin.login (0)
[44216:8744629:0917/123225.287315:INFO:CONSOLE:2] "정확한 선택자로 확인 버튼 발견", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/123315.626941:INFO:CONSOLE:2] "=== 최종 발행 버튼 찾기 시작 ===", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/123315.627063:INFO:CONSOLE:2] "🎯 data-testid로 발행 버튼 찾기...", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/123315.627215:INFO:CONSOLE:2] "🎯 confirm_btn 클래스로 발행 버튼 찾기...", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/123315.627435:INFO:CONSOLE:2] "✅ confirm_btn으로 발행 버튼 발견: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/123315.650963:INFO:CONSOLE:2] "✅ confirm_btn 발행 버튼 클릭 완료", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/123317.503877:INFO:CONSOLE:275] "Google Maps JavaScript API has been loaded directly without loading=async. This can result in suboptimal performance. For best-practice loading patterns please see https://goo.gle/js-api-loading", source: https://maps.google.co.kr/maps/api/js?v=3&client=gme-nhncorp&language=ko&channel=naver_blog (275)
[44216:8744629:0917/123317.631978:INFO:CONSOLE:2] "MaxListenersExceededWarning: Possible EventEmitter memory leak detected. 11 visible listeners added. Use emitter.setMaxListeners() to increase limit", source: https://ssl.pstatic.net/t.static.blog/mylog/versioning//js/blogOnMap-811be5f_https.js (2)
[44216:8744629:0917/123317.632126:INFO:CONSOLE:2] "MaxListenersExceededWarning: Possible EventEmitter memory leak detected. 11 invisible listeners added. Use emitter.setMaxListeners() to increase limit", source: https://ssl.pstatic.net/t.static.blog/mylog/versioning//js/blogOnMap-811be5f_https.js (2)
[44216:8744629:0917/125034.004330:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125037.883996:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125041.295142:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125044.834265:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125047.016504:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125049.006619:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125050.987606:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125051.523069:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[44216:8744629:0917/125053.003011:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125053.530723:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[44216:8744629:0917/125054.965621:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125055.491556:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[44216:8744629:0917/125056.929441:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125057.449471:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[44216:8744629:0917/125107.757640:INFO:CONSOLE:2] "키보드 입력 차단 및 포커스 정리 완료", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.833339:INFO:CONSOLE:2] "=== 최강화된 확인 버튼 찾기 시작 ===", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.833496:INFO:CONSOLE:2] "현재 페이지의 모든 버튼 상황:", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.834076:INFO:CONSOLE:2] "버튼 1: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.834313:INFO:CONSOLE:2] "버튼 2: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.834440:INFO:CONSOLE:2] "버튼 3: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.834588:INFO:CONSOLE:2] "버튼 4: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.834717:INFO:CONSOLE:2] "버튼 5: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.834852:INFO:CONSOLE:2] "버튼 6: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.834992:INFO:CONSOLE:2] "버튼 7: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.835231:INFO:CONSOLE:2] "버튼 8: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.835334:INFO:CONSOLE:2] "버튼 9: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.835526:INFO:CONSOLE:2] "버튼 10: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.835625:INFO:CONSOLE:2] "버튼 11: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.835780:INFO:CONSOLE:2] "버튼 12: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.835885:INFO:CONSOLE:2] "버튼 13: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.836013:INFO:CONSOLE:2] "버튼 14: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.836125:INFO:CONSOLE:2] "버튼 15: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.836258:INFO:CONSOLE:2] "버튼 16: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.836484:INFO:CONSOLE:2] "버튼 17: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.836513:INFO:CONSOLE:2] "버튼 18: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.836579:INFO:CONSOLE:2] "버튼 19: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.836688:INFO:CONSOLE:2] "버튼 20: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.836916:INFO:CONSOLE:2] "버튼 21: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.836988:INFO:CONSOLE:2] "버튼 22: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.837052:INFO:CONSOLE:2] "버튼 23: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.837140:INFO:CONSOLE:2] "버튼 24: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.837254:INFO:CONSOLE:2] "버튼 25: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.837348:INFO:CONSOLE:2] "버튼 26: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.837448:INFO:CONSOLE:2] "버튼 27: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.837555:INFO:CONSOLE:2] "버튼 28: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.837654:INFO:CONSOLE:2] "버튼 29: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.837899:INFO:CONSOLE:2] "버튼 30: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.837926:INFO:CONSOLE:2] "버튼 31: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.838006:INFO:CONSOLE:2] "버튼 32: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.838097:INFO:CONSOLE:2] "버튼 33: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.838244:INFO:CONSOLE:2] "버튼 34: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.838348:INFO:CONSOLE:2] "버튼 35: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.838483:INFO:CONSOLE:2] "버튼 36: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.838566:INFO:CONSOLE:2] "버튼 37: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.838861:INFO:CONSOLE:2] "버튼 38: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.839164:INFO:CONSOLE:2] "버튼 39: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.839321:INFO:CONSOLE:2] "버튼 40: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.839428:INFO:CONSOLE:2] "버튼 41: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.839515:INFO:CONSOLE:2] "버튼 42: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.839643:INFO:CONSOLE:2] "버튼 43: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.839729:INFO:CONSOLE:2] "버튼 45: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.839831:INFO:CONSOLE:2] "버튼 47: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.839932:INFO:CONSOLE:2] "버튼 51: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.840024:INFO:CONSOLE:2] "버튼 55: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.840114:INFO:CONSOLE:2] "버튼 58: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.840207:INFO:CONSOLE:2] "버튼 59: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.840298:INFO:CONSOLE:2] "버튼 61: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.840374:INFO:CONSOLE:2] "버튼 62: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.840492:INFO:CONSOLE:2] "버튼 64: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.840569:INFO:CONSOLE:2] "버튼 65: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.840660:INFO:CONSOLE:2] "버튼 67: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.840741:INFO:CONSOLE:2] "버튼 68: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.840825:INFO:CONSOLE:2] "버튼 70: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.840892:INFO:CONSOLE:2] "버튼 71: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.840991:INFO:CONSOLE:2] "버튼 73: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.841070:INFO:CONSOLE:2] "버튼 74: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.841176:INFO:CONSOLE:2] "버튼 77: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.841289:INFO:CONSOLE:2] "버튼 97: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.841401:INFO:CONSOLE:2] "버튼 98: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.841482:INFO:CONSOLE:2] "버튼 99: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.841594:INFO:CONSOLE:2] "버튼 100: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.841685:INFO:CONSOLE:2] "버튼 101: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.841785:INFO:CONSOLE:2] "버튼 102: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.841883:INFO:CONSOLE:2] "버튼 103: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.841969:INFO:CONSOLE:2] "버튼 104: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.842051:INFO:CONSOLE:2] "버튼 105: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.842138:INFO:CONSOLE:2] "버튼 106: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.842221:INFO:CONSOLE:2] "버튼 107: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.842313:INFO:CONSOLE:2] "버튼 108: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.842404:INFO:CONSOLE:2] "버튼 109: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.842488:INFO:CONSOLE:2] "버튼 110: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.842584:INFO:CONSOLE:2] "버튼 111: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.842666:INFO:CONSOLE:2] "버튼 112: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.842764:INFO:CONSOLE:2] "버튼 113: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.842854:INFO:CONSOLE:2] "버튼 114: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.842947:INFO:CONSOLE:2] "버튼 115: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.843051:INFO:CONSOLE:2] "버튼 116: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.843103:INFO:CONSOLE:2] "버튼 117: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.843191:INFO:CONSOLE:2] "버튼 118: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.843256:INFO:CONSOLE:2] "버튼 119: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.843355:INFO:CONSOLE:2] "버튼 120: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.843446:INFO:CONSOLE:2] "버튼 121: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.843521:INFO:CONSOLE:2] "버튼 122: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.843614:INFO:CONSOLE:2] "버튼 123: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.843702:INFO:CONSOLE:2] "버튼 124: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.843787:INFO:CONSOLE:2] "1단계: 정확한 선택자로 시도...", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125112.843969:INFO:CONSOLE:2] "✅ 정확한 선택자로 확인 버튼 클릭: button.se-popup-button-confirm", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125115.098257:INFO:CONSOLE:2] "키보드 입력 차단 해제 완료", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125116.244971:INFO:CONSOLE:2] "Google Maps JavaScript API has been loaded directly without loading=async. This can result in suboptimal performance. For best-practice loading patterns please see https://goo.gle/js-api-loading", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125123.142708:INFO:CONSOLE:2] "추가 버튼 발견, 5번 클릭 시도 시작...", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125123.143283:INFO:CONSOLE:2] "1번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125124.144582:INFO:CONSOLE:2] "2번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125125.144355:INFO:CONSOLE:2] "3번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125126.144844:INFO:CONSOLE:2] "4번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125127.144772:INFO:CONSOLE:2] "5번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125128.168847:INFO:CONSOLE:2] "정확한 선택자로 확인 버튼 발견", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125218.436459:INFO:CONSOLE:2] "=== 최종 발행 버튼 찾기 시작 ===", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125218.437605:INFO:CONSOLE:2] "🎯 data-testid로 발행 버튼 찾기...", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125218.437683:INFO:CONSOLE:2] "🎯 confirm_btn 클래스로 발행 버튼 찾기...", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125218.437722:INFO:CONSOLE:2] "✅ confirm_btn으로 발행 버튼 발견: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125218.468072:INFO:CONSOLE:2] "✅ confirm_btn 발행 버튼 클릭 완료", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[44216:8744629:0917/125219.900803:INFO:CONSOLE:275] "Google Maps JavaScript API has been loaded directly without loading=async. This can result in suboptimal performance. For best-practice loading patterns please see https://goo.gle/js-api-loading", source: https://maps.google.co.kr/maps/api/js?v=3&client=gme-nhncorp&language=ko&channel=naver_blog (275)
