[11523:7923271:0916/203605.570983:INFO:components/enterprise/browser/controller/chrome_browser_cloud_management_controller.cc:206] No machine level policy manager exists.
[11523:7923271:0916/203606.564445:INFO:CONSOLE:0] "[DOM] Input elements should have autocomplete attributes (suggested: "current-password"): (More info: https://goo.gl/9p2vKq) %o", source: https://nid.naver.com/nidlogin.login (0)
[11523:7923271:0916/214511.604715:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214515.093061:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214518.584280:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214520.952497:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214522.904729:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214524.914319:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214525.447143:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[11523:7923271:0916/214526.910799:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214527.433964:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[11523:7923271:0916/214528.898799:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214529.424455:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[11523:7923271:0916/214537.677202:INFO:CONSOLE:2] "가운데 정렬 옵션 찾기 시작...", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678049:INFO:CONSOLE:2] "버튼 검사: reserve_btn__Km5Xh, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678082:INFO:CONSOLE:2] "버튼 검사: save_btn__bzc5B, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678096:INFO:CONSOLE:2] "버튼 검사: save_count_btn__ZTLNa, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678144:INFO:CONSOLE:2] "버튼 검사: publish_btn__m9KHH, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678159:INFO:CONSOLE:2] "버튼 검사: overflow_menu_btn__AzKxF, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678174:INFO:CONSOLE:2] "버튼 검사: se-image-toolbar-button se-document-toolbar-basic-button se-text-icon-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678191:INFO:CONSOLE:2] "버튼 검사: se-social-media-image-toolbar-button se-document-toolbar-basic-button se-text-icon-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678200:INFO:CONSOLE:2] "버튼 검사: se-video-toolbar-button se-document-toolbar-basic-button se-text-icon-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678209:INFO:CONSOLE:2] "버튼 검사: se-sticker-toolbar-button se-document-toolbar-toggle-button se-text-icon-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678217:INFO:CONSOLE:2] "버튼 검사: se-document-toolbar-icon-select-button se-insert-quotation-default-toolbar-button se-text-icon-toolbar-button __se-sentry, data-value: default", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678226:INFO:CONSOLE:2] "버튼 검사: se-document-toolbar-select-option-button se-text-icon-toolbar-select-option-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678235:INFO:CONSOLE:2] "버튼 검사: se-document-toolbar-icon-select-button se-insert-horizontal-line-default-toolbar-button se-text-icon-toolbar-button __se-sentry, data-value: default", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678243:INFO:CONSOLE:2] "버튼 검사: se-document-toolbar-select-option-button se-text-icon-toolbar-select-option-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678251:INFO:CONSOLE:2] "버튼 검사: se-oglink-toolbar-button se-document-toolbar-basic-button se-text-icon-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678259:INFO:CONSOLE:2] "버튼 검사: se-file-toolbar-button se-document-toolbar-basic-button se-text-icon-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678269:INFO:CONSOLE:2] "버튼 검사: se-schedule-toolbar-button se-document-toolbar-basic-button se-text-icon-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678278:INFO:CONSOLE:2] "버튼 검사: se-code-toolbar-button se-document-toolbar-basic-button se-text-icon-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678286:INFO:CONSOLE:2] "버튼 검사: se-table-toolbar-button se-document-toolbar-basic-button se-text-icon-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678294:INFO:CONSOLE:2] "버튼 검사: se-formula-toolbar-button se-document-toolbar-basic-button se-text-icon-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678312:INFO:CONSOLE:2] "버튼 검사: se-talktalk-toolbar-button se-document-toolbar-basic-button se-text-icon-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678321:INFO:CONSOLE:2] "버튼 검사: se-map-toolbar-button se-document-toolbar-basic-button se-text-icon-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678333:INFO:CONSOLE:2] "버튼 검사: se-not-sponsored-button-toolbar-button se-document-toolbar-custom-button se-text-icon-toolbar-button se-highlight-toolbar-button __se-highlight-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678343:INFO:CONSOLE:2] "버튼 검사: se-search-toolbar-button se-document-toolbar-toggle-button se-text-icon-toolbar-button se-highlight-toolbar-button __se-highlight-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678361:INFO:CONSOLE:2] "버튼 검사: se-moment-toolbar-button se-document-toolbar-toggle-button se-text-icon-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678370:INFO:CONSOLE:2] "버튼 검사: se-library-toolbar-button se-document-toolbar-toggle-button se-text-icon-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678378:INFO:CONSOLE:2] "버튼 검사: se-template-toolbar-button se-document-toolbar-toggle-button se-text-icon-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678386:INFO:CONSOLE:2] "버튼 검사: se-text-format-toolbar-button se-property-toolbar-label-select-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678394:INFO:CONSOLE:2] "버튼 검사: se-font-family-toolbar-button se-property-toolbar-label-select-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678402:INFO:CONSOLE:2] "버튼 검사: se-font-size-code-toolbar-button se-property-toolbar-label-select-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678411:INFO:CONSOLE:2] "버튼 검사: se-bold-toolbar-button se-property-toolbar-toggle-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678421:INFO:CONSOLE:2] "버튼 검사: se-italic-toolbar-button se-property-toolbar-toggle-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678429:INFO:CONSOLE:2] "버튼 검사: se-underline-toolbar-button se-property-toolbar-toggle-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678438:INFO:CONSOLE:2] "버튼 검사: se-strikethrough-toolbar-button se-property-toolbar-toggle-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678454:INFO:CONSOLE:2] "버튼 검사: se-property-toolbar-color-picker-button se-font-color-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678468:INFO:CONSOLE:2] "버튼 검사: se-property-toolbar-color-picker-button se-background-color-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678476:INFO:CONSOLE:2] "버튼 검사: se-property-toolbar-drop-down-button se-align-left-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678485:INFO:CONSOLE:2] "버튼 검사: se-property-toolbar-drop-down-button se-line-height-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678497:INFO:CONSOLE:2] "버튼 검사: se-property-toolbar-drop-down-button se-list-bullet-toolbar-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678506:INFO:CONSOLE:2] "버튼 검사: se-drop-cap-toolbar-button se-property-toolbar-toggle-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678517:INFO:CONSOLE:2] "버튼 검사: se-superscript-toolbar-button se-property-toolbar-toggle-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678525:INFO:CONSOLE:2] "버튼 검사: se-subscript-toolbar-button se-property-toolbar-toggle-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678534:INFO:CONSOLE:2] "버튼 검사: se-special-letter-toolbar-button se-property-toolbar-basic-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678543:INFO:CONSOLE:2] "버튼 검사: se-link-toolbar-button se-property-toolbar-custom-layer-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678552:INFO:CONSOLE:2] "버튼 검사: se-translation-toolbar-button se-property-toolbar-basic-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678560:INFO:CONSOLE:2] "버튼 검사: se-speller-toolbar-button se-property-toolbar-basic-button __se-sentry, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678569:INFO:CONSOLE:2] "버튼 검사: se-canvas-bottom-button __edge-area, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678605:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-button se-insert-menu-button-image, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678638:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-button se-insert-menu-button-sticker, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678692:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-button se-insert-menu-button-horizontalLine, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678728:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-sub-panel-button se-insert-menu-sub-panel-button-horizontalLine-default, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678806:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-sub-panel-button se-insert-menu-sub-panel-button-horizontalLine-line1, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678832:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-sub-panel-button se-insert-menu-sub-panel-button-horizontalLine-line2, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678874:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-sub-panel-button se-insert-menu-sub-panel-button-horizontalLine-line3, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678887:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-sub-panel-button se-insert-menu-sub-panel-button-horizontalLine-line4, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678897:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-sub-panel-button se-insert-menu-sub-panel-button-horizontalLine-line5, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678908:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-sub-panel-button se-insert-menu-sub-panel-button-horizontalLine-line6, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678916:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-sub-panel-button se-insert-menu-sub-panel-button-horizontalLine-line7, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678948:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-button se-insert-menu-button-quotation, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.678995:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-sub-panel-button se-insert-menu-sub-panel-button-quotation-default, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.679005:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-sub-panel-button se-insert-menu-sub-panel-button-quotation-quotation_line, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.679042:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-sub-panel-button se-insert-menu-sub-panel-button-quotation-quotation_bubble, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.679115:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-sub-panel-button se-insert-menu-sub-panel-button-quotation-quotation_underline, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.679130:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-sub-panel-button se-insert-menu-sub-panel-button-quotation-quotation_postit, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.679163:INFO:CONSOLE:2] "버튼 검사: se-insert-menu-sub-panel-button se-insert-menu-sub-panel-button-quotation-quotation_corner, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.679210:INFO:CONSOLE:2] "버튼 검사: se-util-button __mode-button se-util-button-device-desktop, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.679225:INFO:CONSOLE:2] "버튼 검사: se-floating-search-button, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.679254:INFO:CONSOLE:2] "버튼 검사: se-floating-category-button-book, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.679284:INFO:CONSOLE:2] "버튼 검사: se-floating-category-button-show, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.679311:INFO:CONSOLE:2] "버튼 검사: se-floating-category-button-movie, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.679349:INFO:CONSOLE:2] "버튼 검사: se-floating-category-button-broadcast, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.679361:INFO:CONSOLE:2] "버튼 검사: se-floating-category-button-shopping, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.679395:INFO:CONSOLE:2] "버튼 검사: se-floating-category-button-music, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.679408:INFO:CONSOLE:2] "버튼 검사: se-floating-category-button-photo, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.679430:INFO:CONSOLE:2] "버튼 검사: se-floating-category-button-news, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214537.679457:INFO:CONSOLE:2] "버튼 검사: se-floating-category-button-shrink, data-value: null", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214538.701852:INFO:CONSOLE:2] "이미지 팝업 버튼 클릭: 확인", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214538.701986:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214539.652132:INFO:CONSOLE:2] "키보드 입력 차단 및 포커스 정리 완료", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214542.975316:INFO:CONSOLE:2] "이미지 팝업 버튼 클릭: 확인", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214542.987425:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.709839:INFO:CONSOLE:2] "=== 최강화된 확인 버튼 찾기 시작 ===", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.709880:INFO:CONSOLE:2] "현재 페이지의 모든 버튼 상황:", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.709989:INFO:CONSOLE:2] "버튼 1: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.710628:INFO:CONSOLE:2] "버튼 2: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.710684:INFO:CONSOLE:2] "버튼 3: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.710736:INFO:CONSOLE:2] "버튼 4: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.710795:INFO:CONSOLE:2] "버튼 5: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.710849:INFO:CONSOLE:2] "버튼 6: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.710902:INFO:CONSOLE:2] "버튼 7: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.710952:INFO:CONSOLE:2] "버튼 8: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.711014:INFO:CONSOLE:2] "버튼 9: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.711065:INFO:CONSOLE:2] "버튼 10: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.711119:INFO:CONSOLE:2] "버튼 11: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.711171:INFO:CONSOLE:2] "버튼 12: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.711222:INFO:CONSOLE:2] "버튼 13: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.711259:INFO:CONSOLE:2] "버튼 14: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.711310:INFO:CONSOLE:2] "버튼 15: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.711369:INFO:CONSOLE:2] "버튼 16: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.711420:INFO:CONSOLE:2] "버튼 17: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.711472:INFO:CONSOLE:2] "버튼 18: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.711510:INFO:CONSOLE:2] "버튼 19: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.711560:INFO:CONSOLE:2] "버튼 20: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.711612:INFO:CONSOLE:2] "버튼 21: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.711661:INFO:CONSOLE:2] "버튼 22: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
[11523:7923271:0916/214544.711725:INFO:CONSOLE:2] "버튼 23: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.09.10/js/vendor.cabff38a66e79e50b20b.js (2)
