[14062:253552:1008/140727.168671:INFO:components/enterprise/browser/controller/chrome_browser_cloud_management_controller.cc:206] No machine level policy manager exists.
[14062:253668:1008/140727.784809:ERROR:base/process/process_mac.cc:53] task_policy_set TASK_CATEGORY_POLICY: (os/kern) invalid argument (4)
[14062:253668:1008/140727.784911:ERROR:base/process/process_mac.cc:98] task_policy_set TASK_SUPPRESSION_POLICY: (os/kern) invalid argument (4)
[14062:253552:1008/140727.981049:INFO:CONSOLE:0] "[DOM] Input elements should have autocomplete attributes (suggested: "current-password"): (More info: https://goo.gl/9p2vKq) %o", source: https://nid.naver.com/nidlogin.login (0)
[14062:253552:1008/152418.683023:INFO:CONSOLE:2] "버튼 109: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152418.683135:INFO:CONSOLE:2] "버튼 110: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152418.683154:INFO:CONSOLE:2] "버튼 111: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152418.683212:INFO:CONSOLE:2] "버튼 112: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152418.683271:INFO:CONSOLE:2] "버튼 113: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152418.683336:INFO:CONSOLE:2] "버튼 114: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152418.683382:INFO:CONSOLE:2] "버튼 115: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152418.683441:INFO:CONSOLE:2] "버튼 116: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152418.683487:INFO:CONSOLE:2] "버튼 117: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152418.683538:INFO:CONSOLE:2] "버튼 118: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152418.683608:INFO:CONSOLE:2] "버튼 119: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152418.683651:INFO:CONSOLE:2] "버튼 120: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152418.683706:INFO:CONSOLE:2] "1단계: 정확한 선택자로 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152418.683798:INFO:CONSOLE:2] "✅ 정확한 선택자로 확인 버튼 클릭: button.se-popup-button-confirm", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152420.943025:INFO:CONSOLE:2] "키보드 입력 차단 해제 완료", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152422.051216:INFO:CONSOLE:2] "Google Maps JavaScript API has been loaded directly without loading=async. This can result in suboptimal performance. For best-practice loading patterns please see https://goo.gle/js-api-loading", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152428.892095:INFO:CONSOLE:2] "추가 버튼 발견, 5번 클릭 시도 시작...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152428.892478:INFO:CONSOLE:2] "1번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152429.895000:INFO:CONSOLE:2] "2번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152430.894736:INFO:CONSOLE:2] "3번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152431.894676:INFO:CONSOLE:2] "4번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152432.895214:INFO:CONSOLE:2] "5번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152433.912312:INFO:CONSOLE:2] "정확한 선택자로 확인 버튼 발견", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152524.415276:INFO:CONSOLE:2] "=== 최종 발행 버튼 찾기 시작 ===", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152524.415413:INFO:CONSOLE:2] "🎯 data-testid로 발행 버튼 찾기...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152524.415527:INFO:CONSOLE:2] "🎯 confirm_btn 클래스로 발행 버튼 찾기...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152524.415797:INFO:CONSOLE:2] "✅ confirm_btn으로 발행 버튼 발견: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152524.439195:INFO:CONSOLE:2] "✅ confirm_btn 발행 버튼 클릭 완료", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/152525.580705:INFO:CONSOLE:275] "Google Maps JavaScript API has been loaded directly without loading=async. This can result in suboptimal performance. For best-practice loading patterns please see https://goo.gle/js-api-loading", source: https://maps.google.co.kr/maps/api/js?v=3&client=gme-nhncorp&language=ko&channel=naver_blog (275)
[14062:253552:1008/154342.790104:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154346.230997:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154350.058777:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154353.576092:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154355.763444:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154357.754369:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154359.736070:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154400.263024:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/154401.719358:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154402.241856:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/154403.695631:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154404.220326:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/154405.666740:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154406.188239:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/154416.425184:INFO:CONSOLE:2] "키보드 입력 차단 및 포커스 정리 완료", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.505369:INFO:CONSOLE:2] "=== 최강화된 확인 버튼 찾기 시작 ===", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.505549:INFO:CONSOLE:2] "현재 페이지의 모든 버튼 상황:", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.506040:INFO:CONSOLE:2] "버튼 1: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.506257:INFO:CONSOLE:2] "버튼 2: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.506389:INFO:CONSOLE:2] "버튼 3: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.506501:INFO:CONSOLE:2] "버튼 4: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.506620:INFO:CONSOLE:2] "버튼 5: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.506740:INFO:CONSOLE:2] "버튼 6: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.506862:INFO:CONSOLE:2] "버튼 7: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.506971:INFO:CONSOLE:2] "버튼 8: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.507125:INFO:CONSOLE:2] "버튼 9: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.507292:INFO:CONSOLE:2] "버튼 10: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.507463:INFO:CONSOLE:2] "버튼 11: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.507654:INFO:CONSOLE:2] "버튼 12: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.507831:INFO:CONSOLE:2] "버튼 13: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.507936:INFO:CONSOLE:2] "버튼 14: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.508027:INFO:CONSOLE:2] "버튼 15: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.508224:INFO:CONSOLE:2] "버튼 16: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.508534:INFO:CONSOLE:2] "버튼 17: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.508670:INFO:CONSOLE:2] "버튼 18: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.508764:INFO:CONSOLE:2] "버튼 19: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.508870:INFO:CONSOLE:2] "버튼 20: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.508972:INFO:CONSOLE:2] "버튼 21: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.509069:INFO:CONSOLE:2] "버튼 22: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.509171:INFO:CONSOLE:2] "버튼 23: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.509254:INFO:CONSOLE:2] "버튼 24: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.509369:INFO:CONSOLE:2] "버튼 25: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.509439:INFO:CONSOLE:2] "버튼 26: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.509529:INFO:CONSOLE:2] "버튼 27: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.509607:INFO:CONSOLE:2] "버튼 28: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.509692:INFO:CONSOLE:2] "버튼 29: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.509791:INFO:CONSOLE:2] "버튼 30: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.509902:INFO:CONSOLE:2] "버튼 31: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.509964:INFO:CONSOLE:2] "버튼 32: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.510059:INFO:CONSOLE:2] "버튼 33: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.510165:INFO:CONSOLE:2] "버튼 34: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.510235:INFO:CONSOLE:2] "버튼 35: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.510343:INFO:CONSOLE:2] "버튼 36: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.510447:INFO:CONSOLE:2] "버튼 37: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.510518:INFO:CONSOLE:2] "버튼 38: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.510614:INFO:CONSOLE:2] "버튼 39: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.510720:INFO:CONSOLE:2] "버튼 40: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.510812:INFO:CONSOLE:2] "버튼 41: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.510905:INFO:CONSOLE:2] "버튼 42: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.510988:INFO:CONSOLE:2] "버튼 43: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.511125:INFO:CONSOLE:2] "버튼 45: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.511199:INFO:CONSOLE:2] "버튼 47: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.511268:INFO:CONSOLE:2] "버튼 51: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.511349:INFO:CONSOLE:2] "버튼 55: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.511447:INFO:CONSOLE:2] "버튼 58: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.511615:INFO:CONSOLE:2] "버튼 59: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.511668:INFO:CONSOLE:2] "버튼 61: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.511721:INFO:CONSOLE:2] "버튼 62: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.511806:INFO:CONSOLE:2] "버튼 64: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.511908:INFO:CONSOLE:2] "버튼 65: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.511983:INFO:CONSOLE:2] "버튼 67: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.512091:INFO:CONSOLE:2] "버튼 68: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.512151:INFO:CONSOLE:2] "버튼 70: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.512213:INFO:CONSOLE:2] "버튼 71: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.512305:INFO:CONSOLE:2] "버튼 73: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.512392:INFO:CONSOLE:2] "버튼 74: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.512475:INFO:CONSOLE:2] "버튼 77: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.512610:INFO:CONSOLE:2] "버튼 97: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.512710:INFO:CONSOLE:2] "버튼 98: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.512782:INFO:CONSOLE:2] "버튼 99: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.512892:INFO:CONSOLE:2] "버튼 100: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.512980:INFO:CONSOLE:2] "버튼 101: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.513079:INFO:CONSOLE:2] "버튼 102: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.513191:INFO:CONSOLE:2] "버튼 103: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.513280:INFO:CONSOLE:2] "버튼 104: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.513342:INFO:CONSOLE:2] "버튼 105: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.513443:INFO:CONSOLE:2] "버튼 106: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.513523:INFO:CONSOLE:2] "버튼 107: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.513603:INFO:CONSOLE:2] "버튼 108: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.513705:INFO:CONSOLE:2] "버튼 109: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.513776:INFO:CONSOLE:2] "버튼 110: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.513872:INFO:CONSOLE:2] "버튼 111: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.513945:INFO:CONSOLE:2] "버튼 112: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.514029:INFO:CONSOLE:2] "버튼 113: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.514098:INFO:CONSOLE:2] "버튼 114: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.514173:INFO:CONSOLE:2] "버튼 115: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.514227:INFO:CONSOLE:2] "버튼 116: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.514302:INFO:CONSOLE:2] "버튼 117: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.514376:INFO:CONSOLE:2] "버튼 118: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.514458:INFO:CONSOLE:2] "버튼 119: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.514533:INFO:CONSOLE:2] "버튼 120: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.514604:INFO:CONSOLE:2] "버튼 121: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.514674:INFO:CONSOLE:2] "버튼 122: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.514724:INFO:CONSOLE:2] "버튼 123: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.514808:INFO:CONSOLE:2] "버튼 124: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.514867:INFO:CONSOLE:2] "1단계: 정확한 선택자로 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154421.514987:INFO:CONSOLE:2] "✅ 정확한 선택자로 확인 버튼 클릭: button.se-popup-button-confirm", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154423.765825:INFO:CONSOLE:2] "키보드 입력 차단 해제 완료", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154424.910369:INFO:CONSOLE:2] "Google Maps JavaScript API has been loaded directly without loading=async. This can result in suboptimal performance. For best-practice loading patterns please see https://goo.gle/js-api-loading", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154431.722654:INFO:CONSOLE:2] "추가 버튼 발견, 5번 클릭 시도 시작...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154431.723164:INFO:CONSOLE:2] "1번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154432.725167:INFO:CONSOLE:2] "2번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/154433.725039:INFO:CONSOLE:2] "3번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
